pid,lat,lon,address,formatted_address
ChIJzatr2Xl-hYAR4UqZ1TG4x6Q,37.847001,-122.269187,1844 62ND ST,1844 62nd St+ Berkeley+ CA 94703+ USA
ChIJMyG5PsJ-hYARZCPSAZOHgHY,37.8689211,-122.2948724,975 UNIVERSITY AVE,975 University Ave+ Berkeley+ CA 94710+ USA
ChIJL23qsr9-hYARz4ju7wV_7cs,37.8721218,-122.2853924,1807 FRANKLIN ST,1807 Franklin St+ Berkeley+ CA 94702+ USA
EikxODExIEZyYW5rbGluIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDIsIFVTQSIbEhkKFAoSCW826rG_foWAEa5X9eBpt1oXEJMO,37.8721078,-122.2854368,1811 FRANKLIN ST,1811 Franklin St+ Berkeley+ CA 94702+ USA
ChIJpSPzI6h-hYARtnkzZW5-MCM,37.8874041,-122.265854,1162 ARCH ST,1162 Arch St+ Berkeley+ CA 94708+ USA
ChIJxUeSAL9-hYARyKWN_Za_hlo,37.8728111,-122.2854776,1361 DELAWARE ST,1361 Delaware St+ Berkeley+ CA 94702+ USA
ChIJuw2OAL9-hYARQHyP4d54E7I,37.8728079,-122.2854542,1363 DELAWARE ST,1363 Delaware St+ Berkeley+ CA 94702+ USA
ChIJZWQISoR-hYARS4CBtjmXm5k,37.8609317,-122.2735635,2609 GRANT ST,2609 Grant St+ Berkeley+ CA 94703+ USA
ChIJmzPFT2J-hYARy4MmhpAgh78,37.850992,-122.2803199,1412 PRINCE ST,1412 Prince St+ Berkeley+ CA 94702+ USA
EicxNDE0IFByaW5jZSBTdCwgQmVya2VsZXksIENBIDk0NzAyLCBVU0EiGxIZChQKEgmj_4FFYn6FgBEv22SdSoNBORCGCw,37.8509828,-122.280234,1414 PRINCE ST,1414 Prince St+ Berkeley+ CA 94702+ USA
EiYyMTQzIERlcmJ5IFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDUsIFVTQSIbEhkKFAoSCYcRxncqfIWAEZ7nMh-GJzs8EN8Q,37.8608418,-122.2650396,2143 DERBY ST,2143 Derby St+ Berkeley+ CA 94705+ USA
ChIJo4hPcSp8hYARbWhqdOKc4sw,37.860812,-122.264991,2145 DERBY ST,2145 Derby St+ Berkeley+ CA 94705+ USA
ChIJAbjExx98hYARix4vIO0qz8Q,37.8786679,-122.2641259,1615 ARCH ST,1615 Arch St+ Berkeley+ CA 94709+ USA
ChIJa6EDSSh8hYARJn4csy_zcUc,37.865528,-122.2637714,2235 HASTE ST,2235 Haste St+ Berkeley+ CA 94704+ USA
ChIJsfT61Xx-hYARJ_WGD3bWDhM,37.8516741,-122.2764154,3101 CALIFORNIA ST,3101 California St+ Berkeley+ CA 94703+ USA
ChIJxY_v1Xx-hYARuAUCsLpcQgo,37.8516567,-122.2764237,3103 CALIFORNIA ST,3103 California St+ Berkeley+ CA 94703+ USA
ChIJYVPa1Xx-hYARV4BueTMvqPI,37.8516024,-122.2764086,3105 CALIFORNIA ST,3105 California St+ Berkeley+ CA 94703+ USA
ChIJ1c2W1nx-hYARIG9yEYe2yLE,37.851527,-122.2763113,3107 CALIFORNIA ST,3107 California St+ Berkeley+ CA 94703+ USA
ChIJlWMp1Hx-hYARz7LK7_5rd20,37.8515419,-122.2763917,3109 CALIFORNIA ST,3109 California St+ Berkeley+ CA 94703+ USA
ChIJVwAo1Hx-hYARkG6r9hz3waE,37.851529,-122.2763775,3111 CALIFORNIA ST,3111 California St+ Berkeley+ CA 94703+ USA
ChIJNz2g1nx-hYARWtk1lo5JjmU,37.8514909,-122.2763709,3113 CALIFORNIA ST,3113 California St+ Berkeley+ CA 94703+ USA
ChIJU46k1nx-hYARt7C8luplui8,37.8514767,-122.276309,3115 CALIFORNIA ST,3115 California St+ Berkeley+ CA 94703+ USA
ChIJScWte4p-hYARoHwoyPPIsRQ,37.851958,-122.284725,1237 CARRISON ST,1237 Carrison St+ Berkeley+ CA 94702+ USA
ChIJc14EQtF9hYARN6krbhAB5e4,37.8539813,-122.2583212,3043 DANA ST,3043 Dana St+ Berkeley+ CA 94705+ USA
ChIJoXOaQdF9hYAR9BNbwba5LpA,37.8538777,-122.2584337,3045 DANA ST,3045 Dana St+ Berkeley+ CA 94705+ USA
ChIJAT2VnSx8hYARj-iN70d93QA,37.8607868,-122.2596459,2713 DANA ST,2713 Dana St+ Berkeley+ CA 94705+ USA
ChIJ7_hzYit8hYARBnMMA8lz_4Y,37.8607673,-122.2597396,2715 DANA ST,2715 Dana St+ Berkeley+ CA 94705+ USA
EiY4MzIgR2lsbWFuIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MTAsIFVTQSIbEhkKFAoSCYvKzI3RfoWAEfxT64AjoSOKEMAG,37.879243,-122.3010343,832 GILMAN ST,832 Gilman St+ Berkeley+ CA 94710+ USA
EiY4MzYgR2lsbWFuIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MTAsIFVTQSIbEhkKFAoSCYvKzI3RfoWAEfxT64AjoSOKEMQG,37.8792486,-122.3010061,836 GILMAN ST,836 Gilman St+ Berkeley+ CA 94710+ USA
ChIJFffOB6d-hYARE1EHxbOH4KE,37.8828706,-122.2675377,1332 OXFORD ST,1332 Oxford St+ Berkeley+ CA 94709+ USA
EicxMzM0IE94Zm9yZCBTdCwgQmVya2VsZXksIENBIDk0NzA5LCBVU0EiGxIZChQKEgmvAQ6mp36FgBFzmmSU87LBdBC2Cg,37.8828293,-122.2675931,1334 OXFORD ST,1334 Oxford St+ Berkeley+ CA 94709+ USA
ChIJOam7FM59hYARYEpCEr3BDQw,37.8556531,-122.2526712,2700 WEBSTER ST,2700 Webster St+ Berkeley+ CA 94705+ USA
EigyMzQ5IFdvb2xzZXkgU3QsIEJlcmtlbGV5LCBDQSA5NDcwNSwgVVNBIhsSGQoUChIJxQozMdF9hYAREb3id4RAAmMQrRI,37.8532277,-122.2595457,2349 WOOLSEY ST,2349 Woolsey St+ Berkeley+ CA 94705+ USA
ChIJQYewNdF9hYARano6SvxvcL4,37.8532195,-122.2594733,2351 WOOLSEY ST,2351 Woolsey St+ Berkeley+ CA 94705+ USA
ChIJb2TF5It-hYAR60Qyna43F_k,37.856236,-122.282882,2761 PARK ST,2761 Park St+ Berkeley+ CA 94702+ USA
ChIJK9xK5Yt-hYARMWyocs4S60s,37.8562246,-122.283032,2763 PARK ST,2763 Park St+ Berkeley+ CA 94702+ USA
ChIJoexKrfN-hYARRhvnEcKLoyA,37.8566167,-122.2915501,2723 8TH ST,2723 Eighth Street+ Berkeley+ CA 94710+ USA
ChIJUXGyy2R-hYARHYH29bVY8dk,37.8478281,-122.2769749,1518 ALCATRAZ AVE,1518 Alcatraz Ave+ Berkeley+ CA 94703+ USA
EioyMjAwIE1jS2lubGV5IEF2ZSwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEglFXo-0m36FgBEqoPmyerb_iBCYEQ,37.868637,-122.273833,2200 MCKINLEY AVE,2200 McKinley Ave+ Berkeley+ CA 94703+ USA
EioyMjAyIE1jS2lubGV5IEF2ZSwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEglFXo-0m36FgBEqoPmyerb_iBCaEQ,37.8685817,-122.2738271,2202 MCKINLEY AVE,2202 McKinley Ave+ Berkeley+ CA 94703+ USA
EioyMjA0IE1jS2lubGV5IEF2ZSwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEglFXo-0m36FgBEqoPmyerb_iBCcEQ,37.8685054,-122.2741387,2204 MCKINLEY AVE,2204 McKinley Ave+ Berkeley+ CA 94703+ USA
ChIJjV7mMpp-hYAROkObOhbABT4,37.8684556,-122.2740486,2206 MCKINLEY AVE,2206 McKinley Ave+ Berkeley+ CA 94703+ USA
ChIJWdeR5sZ-hYAREF4O-_al6gg,37.8747926,-122.2913729,1626 CORNELL AVE,1626 Cornell Ave+ Berkeley+ CA 94702+ USA
ChIJfc8Qe3t-hYARrCYMDyZr54w,37.849518,-122.2744939,1633 HARMON ST,1633 Harmon St+ Berkeley+ CA 94703+ USA
EicxNjM1IEhhcm1vbiBTdCwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEgl3V4Rle36FgBE99kxoSQbI4xDjDA,37.8495187,-122.2744075,1635 HARMON ST,1635 Harmon St+ Berkeley+ CA 94703+ USA
EikxNDEzIDZ0aCBTdCwgU2FuIEZyYW5jaXNjbywgQ0EgOTQxMzAsIFVTQSIbEhkKFAoSCY2Y_XwtgIWAERC0g-DmSUKjEIUL,37.8242673,-122.3674884,1413 6TH ST,1413 6th St+ San Francisco+ CA 94130+ USA
ChIJcw1AnX9-hYARR24MIoNUDuQ,37.8549199,-122.2661752,3007 SHATTUCK AVE,3007 Shattuck Ave+ Berkeley+ CA 94705+ USA
ChIJY5kGnX9-hYAR1G9sRcUYUXY,37.8549363,-122.2662546,3009 SHATTUCK AVE,3009 Shattuck Ave+ Berkeley+ CA 94705+ USA
ChIJFQDTyMh-hYAR31U7s_2m1mQ,37.8790222,-122.2932334,1403 STANNAGE AVE,1403 Stannage Ave+ Berkeley+ CA 94702+ USA
ChIJUQPzAaB-hYARzFapmIrzpPk,37.8764563,-122.2656989,1730 SPRUCE ST,1730 Spruce St+ Berkeley+ CA 94709+ USA
ChIJ2bDMsx18hYARLP_QM8mb_Yw,37.8834723,-122.2625307,1348 EUCLID AVE,1348 Euclid Ave+ Berkeley+ CA 94708+ USA
EigxMzUwIEV1Y2xpZCBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwOCwgVVNBIhsSGQoUChIJycEcTBx8hYARPxRb5291jHEQxgo,37.8835383,-122.2623817,1350 EUCLID AVE,1350 Euclid Ave+ Berkeley+ CA 94708+ USA
ChIJnfmNF7h-hYARR3V7R16vSEk,37.8788451,-122.2867658,1346 HOPKINS ST,1346 Hopkins St+ Berkeley+ CA 94702+ USA
ChIJ3R7pU-l-hYARY4-OFXPPDAs,37.863191,-122.29417,2316 8TH ST,2316 Eighth Street+ Berkeley+ CA 94710+ USA
ChIJS2WiVel-hYARpY2c2mEF9DA,37.8632084,-122.2938837,2318 8TH ST,2318 Eighth Street+ Berkeley+ CA 94710+ USA
ChIJsXdzYkh5hYAR_XbihSneuXw,37.8981905,-122.2853038,515 COLUSA AVE,515 Colusa Ave+ Berkeley+ CA 94707+ USA
ChIJF2tajM9-hYARzKczzSkKRuw,37.876525,-122.29779,1439 8TH ST,1439 Eighth Street+ Berkeley+ CA 94710+ USA
ChIJX0jasap-hYARpmtUyHE20BI,37.894926,-122.2660755,879 REGAL RD,879 Regal Rd+ Berkeley+ CA 94708+ USA
ChIJFYXPROh-hYARrQnj8UR7gOQ,37.8649442,-122.2975302,804 ALLSTON WAY,804 Allston Way+ Berkeley+ CA 94710+ USA
Eig4MDYgQWxsc3RvbiBXYXksIEJlcmtlbGV5LCBDQSA5NDcxMCwgVVNBIhsSGQoUChIJa1aUReh-hYAR2qFG8-UTF08QpgY,37.8649424,-122.2974564,806 ALLSTON WAY,806 Allston Way+ Berkeley+ CA 94710+ USA
ChIJNedEM8l-hYARv_WVTHv9q9s,37.8806215,-122.2937207,1303 STANNAGE AVE,1303 Stannage Ave+ Berkeley+ CA 94702+ USA
ChIJPago8AJ8hYARCOG7nh2Ewqg,37.888461,-122.2633726,1138 HIGH CT,1138 High Ct+ Berkeley+ CA 94708+ USA
ChIJ5SDoAep-hYAR4TEamFV6auE,37.867613,-122.2936764,1005 ADDISON ST,1005 Addison St+ Berkeley+ CA 94710+ USA
EigxMDA3IEFkZGlzb24gU3QsIEJlcmtlbGV5LCBDQSA5NDcxMCwgVVNBIhsSGQoUChIJ15N4A-p-hYARn-Hbys7sLGUQ7wc,37.8676442,-122.2935926,1007 ADDISON ST,1007 Addison St+ Berkeley+ CA 94710+ USA
ChIJCR8zUcZ-hYARGTT3nQRe41k,37.8760204,-122.2913729,1515 CORNELL AVE,1515 Cornell Ave+ Berkeley+ CA 94702+ USA
EikxNTE3IENvcm5lbGwgQXZlLCBCZXJrZWxleSwgQ0EgOTQ3MDIsIFVTQSIbEhkKFAoSCbWyo1DGfoWAEX3Sd3PSTr1oEO0L,37.8760075,-122.2913979,1517 CORNELL AVE,1517 Cornell Ave+ Berkeley+ CA 94702+ USA
ChIJE9qYw5p-hYARO8_AvEXJsfA,37.865065,-122.274807,1737 CHANNING WAY,1737 Channing Way+ Berkeley+ CA 94703+ USA
EioxNzM5IENoYW5uaW5nIFdheSwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEgkTpB3Hmn6FgBEOS6jv-P28qRDLDQ,37.8650403,-122.2747963,1739 CHANNING WAY,1739 Channing Way+ Berkeley+ CA 94703+ USA
ChIJHUqYjZp-hYARrQjnUdOCrAE,37.8657551,-122.2755572,2319 ROOSEVELT AVE,2319 Roosevelt Ave+ Berkeley+ CA 94703+ USA
EisyMzIxIFJvb3NldmVsdCBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwMywgVVNBIhsSGQoUChIJL4rfjpp-hYARWfm-gRVdAZkQkRI,37.8657127,-122.2755041,2321 ROOSEVELT AVE,2321 Roosevelt Ave+ Berkeley+ CA 94703+ USA
ChIJi5XSdJF-hYARf3kGi3BzvTU,37.8647769,-122.28099,2331 SACRAMENTO ST,2331 Sacramento St+ Berkeley+ CA 94702+ USA
EigxODMwIEhlYXJzdCBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwMywgVVNBIhsSGQoUChIJ9xWuZJh-hYARZDEC7FXXVgQQpg4,37.8729769,-122.274014,1830 HEARST AVE,1830 Hearst Ave+ Berkeley+ CA 94703+ USA
ChIJRzwjYph-hYAR3g0BYW5dU6A,37.873016,-122.2739622,1832 HEARST AVE,1832 Hearst Ave+ Berkeley+ CA 94703+ USA
EiYyMjEzIEJsYWtlIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDQsIFVTQSIbEhkKFAoSCU_n2ZMpfIWAEa0wWXMLHg8PEKUR,37.8634303,-122.2644841,2213 BLAKE ST,2213 Blake St+ Berkeley+ CA 94704+ USA
ChIJgRje6Sl8hYARouWUfKUG4IQ,37.8637006,-122.2643918,2215 BLAKE ST,2215 Blake St+ Berkeley+ CA 94704+ USA
ChIJ2cTIvMh-hYARV_RfGh1VrmI,37.87837,-122.2925689,1422 CORNELL AVE,1422 Cornell Ave+ Berkeley+ CA 94702+ USA
ChIJ9cugUs9-hYARGqCkRx1oIlo,37.8779157,-122.2938093,1135 PAGE ST,1135 Page St+ Berkeley+ CA 94702+ USA
ChIJg7ufssh-hYARgatHm53E-w8,37.8780072,-122.2936321,1141 PAGE ST,1141 Page St+ Berkeley+ CA 94702+ USA
ChIJhR9_4px-hYAR3yC_gk-Vfm8,37.86774,-122.268235,2276 SHATTUCK AVE,2276 Shattuck Ave+ Berkeley+ CA 94704+ USA
EiMxNzMyIDl0aCBTdCwgT2FrbGFuZCwgQ0EgOTQ2MDcsIFVTQSIbEhkKFAoSCW_srRoofoWAEchtWsMuwTAFEMQN,37.8095126,-122.3001482,1732 9TH ST,1732 9th St+ Oakland+ CA 94607+ USA
ChIJPftzGZZ-hYARWt19t2s0pWs,37.871225,-122.2812724,1516 BERKELEY WAY,1516 Berkeley Way+ Berkeley+ CA 94703+ USA
EioxNTE4IEJlcmtlbGV5IFdheSwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEglRmaMYln6FgBHaeayZQE0BxBDuCw,37.8712313,-122.2812105,1518 BERKELEY WAY,1518 Berkeley Way+ Berkeley+ CA 94703+ USA
ChIJh_ih9Ct8hYARz0wP3fZ-hXg,37.8627348,-122.260005,2609 DANA ST,2609 Dana St+ Berkeley+ CA 94704+ USA
ChIJ63cdXjZ8hYARTu6jATA2cN4,37.8695784,-122.2452926,365 PANORAMIC WAY,365 Panoramic Way+ Berkeley+ CA 94704+ USA
EiozNjcgUGFub3JhbWljIFdheSwgQmVya2VsZXksIENBIDk0NzA0LCBVU0EiGxIZChQKEgkHfX7zNnyFgBGwZQL2wrXFVxDvAg,37.8696015,-122.2452852,367 PANORAMIC WAY,367 Panoramic Way+ Berkeley+ CA 94704+ USA
ChIJO5yVu6R-hYAReJDPAniM85Q,37.8789346,-122.2757787,1511 GRANT ST,1511 Grant St+ Berkeley+ CA 94703+ USA
EiYxNTEzIEdyYW50IFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDMsIFVTQSIbEhkKFAoSCadLfK-kfoWAEX2KsCnmjxnpEOkL,37.8788772,-122.2757885,1513 GRANT ST,1513 Grant St+ Berkeley+ CA 94703+ USA
EicyNDIxIEZ1bHRvbiBTdCwgQmVya2VsZXksIENBIDk0NzA0LCBVU0EiGxIZChQKEgkr3VOegn6FgBH6DqR9rgq1YRD1Eg,37.8652677,-122.2651772,2421 FULTON ST,2421 Fulton St+ Berkeley+ CA 94704+ USA
EiYyMjAzIEhhc3RlIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDQsIFVTQSIbEhkKFAoSCSu1HC8ofIWAEYcfdNSm1rzOEJsR,37.8653539,-122.2653667,2203 HASTE ST,2203 Haste St+ Berkeley+ CA 94704+ USA
ChIJLwnPJyh8hYARdgmQCQe0EGc,37.865304,-122.2652336,2205 HASTE ST,2205 Haste St+ Berkeley+ CA 94704+ USA
ChIJ1cGFrYJ-hYARMfdwtctZ_Lg,37.8665233,-122.2660534,2328 FULTON ST,2328 Fulton St+ Berkeley+ CA 94704+ USA
ChIJI51IroJ-hYAReK8OQgbC_9U,37.8663998,-122.2660312,2330 FULTON ST,2330 Fulton St+ Berkeley+ CA 94704+ USA
ChIJxcl8-sJ-hYAR8wc7nCubg-0,37.86863,-122.297093,1922 7TH ST,1922 Seventh Street+ Berkeley+ CA 94710+ USA
EiwxOTI0IFNldmVudGggU3RyZWV0LCBCZXJrZWxleSwgQ0EgOTQ3MTAsIFVTQSIbEhkKFAoSCZnDEvnCfoWAEc1gwRh8UFuTEIQP,37.8686202,-122.2970805,1924 7TH ST,1924 Seventh Street+ Berkeley+ CA 94710+ USA
ChIJD6Q1Os59hYAR7sHm-iytZ_I,37.8548492,-122.2530479,3032 COLLEGE AVE,3032 College Ave+ Berkeley+ CA 94705+ USA
ChIJwQPbO859hYARL1rTNlxDt8k,37.8548876,-122.2530164,3034 COLLEGE AVE,3034 College Ave+ Berkeley+ CA 94705+ USA
ChIJlf12hdJ9hYAR4KGyeViQ3xU,37.8588149,-122.2546875,2828 BENVENUE AVE,2828 Benvenue Ave+ Berkeley+ CA 94705+ USA
EiMxOTE1IDl0aCBTdCwgT2FrbGFuZCwgQ0EgOTQ2MDcsIFVTQSIbEhkKFAoSCb0IxwYpfoWAEdSvwE6dhoYAEPsO,37.8107875,-122.3031808,1915 9TH ST,1915 9th St+ Oakland+ CA 94607+ USA
EiMxOTE3IDl0aCBTdCwgT2FrbGFuZCwgQ0EgOTQ2MDcsIFVTQSIbEhkKFAoSCb0IxwYpfoWAEdSvwE6dhoYAEP0O,37.8107875,-122.3031808,1917 9TH ST,1917 9th St+ Oakland+ CA 94607+ USA
ChIJneCgg4J-hYARDqoxTdfUSIw,37.864967,-122.265638,2424 FULTON ST,2424 Fulton St+ Berkeley+ CA 94704+ USA
ChIJT0Wmg4J-hYARLKNa7URxw80,37.8649587,-122.2656324,2140 HASTE ST,2140 Haste St+ Berkeley+ CA 94704+ USA
ChIJlUa0Dn9-hYARCF6hto02x_Q,37.8541978,-122.2672275,2056 EMERSON ST,2056 Emerson St+ Berkeley+ CA 94703+ USA
ChIJD9mKnjF8hYARuWTc9mt4ono,37.8674783,-122.2514374,2401 PIEDMONT AVE,Piedmont Commons+ 2401 Piedmont Ave+ Berkeley+ CA 94704+ USA
ChIJh1DCCXx-hYARZtVxz6W9m3I,37.8507238,-122.2720127,1817 FAIRVIEW ST,1817 Fairview St+ Berkeley+ CA 94703+ USA
EigxMzQyIEhlYXJzdCBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwMiwgVVNBIhsSGQoUChIJPcKFuL9-hYARmas7WviWFCwQvgo,37.8711827,-122.2861188,1342 HEARST AVE,1342 Hearst Ave+ Berkeley+ CA 94702+ USA
ChIJ-Y1Ixr9-hYARKUSaHDfk1Go,37.8712277,-122.2860754,1344 HEARST AVE,1344 Hearst Ave+ Berkeley+ CA 94702+ USA
ChIJCTjZpi18hYARemgyC0kPz0s,37.8629394,-122.2559283,2613 HILLEGASS AVE,2613 Hillegass Ave+ Berkeley+ CA 94704+ USA
ChIJCTjZpi18hYARHStBB7o9esY,37.8629391,-122.2559014,2615 HILLEGASS AVE,2615 Hillegass Ave+ Berkeley+ CA 94704+ USA
ChIJUZYQ-Ih-hYARq5IEQNErjls,37.8557553,-122.2789243,1512 OREGON ST,1512 Oregon St+ Berkeley+ CA 94703+ USA
EiYyNzU4IEFjdG9uIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDIsIFVTQSIbEhkKFAoSCVP8OViJfoWAEaTDkgdkBolYEMYV,37.8563322,-122.2825396,2758 ACTON ST,2758 Acton St+ Berkeley+ CA 94702+ USA
ChIJk36N4ot-hYARgLK4jyLbTFU,37.8562945,-122.2825128,2760 ACTON ST,2760 Acton St+ Berkeley+ CA 94702+ USA
ChIJ4wIw9r1-hYARQKyc4_hdleM,37.871629,-122.281474,1511 BERKELEY WAY,1511 Berkeley Way+ Berkeley+ CA 94703+ USA
EioxNTEzIEJlcmtlbGV5IFdheSwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEglRmaMYln6FgBHbeayZQE0BxBDpCw,37.8716102,-122.2814309,1513 BERKELEY WAY,1513 Berkeley Way+ Berkeley+ CA 94703+ USA
ChIJMb590NF9hYARp8ZyUjuBTOY,37.8542024,-122.2545546,3053 HILLEGASS AVE,3053 Hillegass Ave+ Berkeley+ CA 94705+ USA
ChIJKXXO_cB-hYARfMcNH32VxsU,37.8714813,-122.2907753,1142 DELAWARE ST,1142 Delaware St+ Berkeley+ CA 94702+ USA
ChIJ50kQKzN8hYARocATxemlJlE,37.8619767,-122.2509208,2705 PIEDMONT AVE,2705 Piedmont Ave+ Berkeley+ CA 94705+ USA
ChIJE2WbVSp8hYARcvrJONcmgCU,37.8607034,-122.2627523,2240 DERBY ST,2240 Derby St+ Berkeley+ CA 94705+ USA
EiYyMjQyIERlcmJ5IFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDUsIFVTQSIbEhkKFAoSCTuxPloqfIWAEd3B1qIhLvByEMIR,37.8606895,-122.2626827,2242 DERBY ST,2242 Derby St+ Berkeley+ CA 94705+ USA
EiUyMDA2IFZpbmUgU3QsIEJlcmtlbGV5LCBDQSA5NDcwOSwgVVNBIhsSGQoUChIJQ7srqKZ-hYARCr7xuwUq_DQQ1g8,37.8797889,-122.2712814,2006 VINE ST,2006 Vine St+ Berkeley+ CA 94709+ USA
ChIJdxLXAaR-hYAR9JKdvCj0OyQ,37.8797179,-122.271074,2010 VINE ST,2010 Vine St+ Berkeley+ CA 94709+ USA
EiUyMDEyIFZpbmUgU3QsIEJlcmtlbGV5LCBDQSA5NDcwOSwgVVNBIhsSGQoUChIJQ7srqKZ-hYARCr7xuwUq_DQQ3A8,37.8798234,-122.2710135,2012 VINE ST,2012 Vine St+ Berkeley+ CA 94709+ USA
EiUyMDE0IFZpbmUgU3QsIEJlcmtlbGV5LCBDQSA5NDcwOSwgVVNBIhsSGQoUChIJQ7srqKZ-hYARCr7xuwUq_DQQ3g8,37.8798337,-122.2709332,2014 VINE ST,2014 Vine St+ Berkeley+ CA 94709+ USA
ChIJxaHoBMB-hYARNP1L2-NMGhw,37.8698157,-122.2886707,1227 UNIVERSITY AVE,1227 University Ave+ Berkeley+ CA 94702+ USA
EiwxMjI5IFVuaXZlcnNpdHkgQXZlLCBCZXJrZWxleSwgQ0EgOTQ3MDIsIFVTQSIbEhkKFAoSCe_ezwPAfoWAEUu5UQZTr6eAEM0J,37.8699182,-122.2886197,1229 UNIVERSITY AVE,1229 University Ave+ Berkeley+ CA 94702+ USA
ChIJQedz9n9-hYARxSC3BlXvJq4,37.8565639,-122.2654552,2907 LORINA ST,2907 Lorina St+ Berkeley+ CA 94705+ USA
EicyOTA5IExvcmluYSBTdCwgQmVya2VsZXksIENBIDk0NzA1LCBVU0EiGxIZChQKEgmlwDyLf36FgBE4hSQFG1b9HhDdFg,37.8565068,-122.2654652,2909 LORINA ST,2909 Lorina St+ Berkeley+ CA 94705+ USA
ChIJU9gwZJp-hYARyXz03RJKAWQ,37.8668207,-122.2760564,1725 BANCROFT WAY,1725 Bancroft Way+ Berkeley+ CA 94703+ USA
ChIJB0vuZZp-hYARqcFOJqHmfV0,37.8667429,-122.2757344,2247 ROOSEVELT AVE,2247 Roosevelt Ave+ Berkeley+ CA 94703+ USA
ChIJKwp0YAZ8hYARwx8HbFviKTw,37.8945989,-122.2567481,1007 OVERLOOK RD,1007 Overlook Rd+ Berkeley+ CA 94708+ USA
ChIJsziSEtV9hYARQW6bYyFUfyk,37.8562093,-122.2638157,2922 FULTON ST,2922 Fulton St+ Berkeley+ CA 94705+ USA
EicyOTI0IEZ1bHRvbiBTdCwgQmVya2VsZXksIENBIDk0NzA1LCBVU0EiGxIZChQKEgmFuvwT1X2FgBFdrClTnpFZihDsFg,37.8561475,-122.2638611,2924 FULTON ST,2924 Fulton St+ Berkeley+ CA 94705+ USA
ChIJ3Y-OnoV-hYARQSPuuyGopbE,37.8613128,-122.2756015,1711 PARKER ST,1711 Parker St+ Berkeley+ CA 94703+ USA
EioxNzIxIFRlbnRoIFN0cmVldCwgQmVya2VsZXksIENBIDk0NzEwLCBVU0EiGxIZChQKEgnlKAT4w36FgBF5bInX9CGIQxC5DQ,37.872504,-122.2941984,1721 10TH ST,1721 Tenth Street+ Berkeley+ CA 94710+ USA
ChIJ7_qs-MN-hYAR861CbGOXQEo,37.8724599,-122.294106,1723 10TH ST,1723 Tenth Street+ Berkeley+ CA 94710+ USA
ChIJf2l_-MN-hYARCLCm6RFGOIc,37.8724259,-122.2942902,1725 10TH ST,1725 Tenth Street+ Berkeley+ CA 94710+ USA
ChIJF2bbCGR-hYARq-cT0SC1SFI,37.8475041,-122.2815537,1277 ALCATRAZ AVE,1277 Alcatraz Ave+ Berkeley+ CA 94702+ USA
ChIJXaP8CGR-hYARL7HECa4mGTs,37.8475619,-122.2814939,1279 ALCATRAZ AVE,1279 Alcatraz Ave+ Berkeley+ CA 94702+ USA
ChIJd9pz3Sl8hYAR93rZOrmSuHM,37.8636436,-122.2648266,2201 BLAKE ST,2201 Blake St+ Berkeley+ CA 94704+ USA
ChIJw9pz3Sl8hYARhiBfGBulV-U,37.863644,-122.264827,2205 BLAKE ST,2205 Blake St+ Berkeley+ CA 94704+ USA
EiYyMjA3IEJsYWtlIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDQsIFVTQSIbEhkKFAoSCb9pPuYpfIWAEfuIA_b71CWkEJ8R,37.863651,-122.2646613,2207 BLAKE ST,2207 Blake St+ Berkeley+ CA 94704+ USA
ChIJufCf3Sl8hYARpd3FuOUGO9s,37.8636023,-122.2648349,2517 FULTON ST,2517 Fulton St+ Berkeley+ CA 94704+ USA
ChIJw3lljSl8hYAR8lGL3sW-_Vc,37.863255,-122.263848,2224 BLAKE ST,2224 Blake St+ Berkeley+ CA 94704+ USA
ChIJkXU_rGR-hYAR210mAu5k95U,37.8487452,-122.2770193,1522 HARMON ST,1522 Harmon St+ Berkeley+ CA 94703+ USA
ChIJS1_RHY9-hYARLY4qRookMWs,37.859443,-122.279412,1518 CARLETON ST,1518 Carleton St+ Berkeley+ CA 94703+ USA
ChIJlfCnKIx-hYARz8xagLatZwY,37.8587109,-122.2827091,2640 ACTON ST,2640 Acton St+ Berkeley+ CA 94702+ USA
