address,rpo
1701 OXFORD ST,1940.72
3151 HARPER ST,1388.6766666666665
1527 RUSSELL ST,769.4263636363638
2523 10TH ST,1238.46
1637 WALNUT ST,1178.5333333333333
2233 WOOLSEY ST,1509.45
2466 HILGARD AVE,1064.9061904761902
1710 BANCROFT WAY,1246.29
1012 ALLSTON WAY,1373.34
1630 62ND ST,720.6216666666666
2517 VIRGINIA ST,1140.3206666666665
2094 CURTIS ST,858.9466666666663
2313 ROOSEVELT AVE,1127.3758333333333
1822 DELAWARE ST,722.7733333333334
1528 MILVIA ST,1452.7749999999999
2643 COLLEGE AVE,954.5454545454545
2875 CALIFORNIA ST,806.2475000000001
2021 HASTE ST,1039.0
2467 WARRING ST,876.2617948717949
2412 FULTON ST,1024.27
2707 BENVENUE AVE,1792.465
2950 DOHR ST,531.2230434782608
3074 CLAREMONT AVE,614.93
2919 SHATTUCK AVE,1815.645
846 ALLSTON WAY,812.75
2741 REGENT ST,2431.18
1607 HOPKINS ST,1071.142857142857
1614 63RD ST,402.5075
2639 FULTON ST,1949.005
2300 BROWNING ST,2250.6
2324 PRINCE ST,1550.0
1921 BONITA AVE,1050.9677777777779
2533 DURANT AVE,1239.200606060606
2317 HEARST AVE,1035.056111111111
1494 ADDISON ST,1024.27
2150 CHANNING WAY,1097.166923076923
1940 CHANNING WAY,499.85749999999996
2624 COLLEGE AVE,728.5714285714286
3109 CALIFORNIA ST,1845.0
2423 WEBSTER ST,2224.11
1312 CARLETON ST,1385.9666666666665
2541 ELLSWORTH ST,1339.79
1825 ADDISON ST,916.45
3048 BENVENUE AVE,1140.92
2453 BONAR ST,1132.09
2576 HILGARD AVE,1225.0
1615 CARLETON ST,1080.5535294117647
1250 DELAWARE ST,1400.0
1701 STUART ST,800.0
1531 SHATTUCK AVE,1015.5416666666666
2217 STUART ST,1921.145
1573 ARCH ST,799.41
1221 UNIVERSITY AVE,1006.9966666666666
2134 WOOLSEY ST,1031.51
1352 BERKELEY WAY,569.82
1717 ASHBY AVE,845.1533333333333
2505 PARKER ST,687.0725
1734 BUENA AVE,637.9233333333334
2393 VIRGINIA ST,422.58500000000004
2428 MILVIA ST,1077.8542857142857
1602 LINCOLN ST,1340.0
2729 DWIGHT WAY,1155.452105263158
2137 PARKER ST,782.4357142857143
1347 UNIVERSITY AVE,727.77
2125 BROWNING ST,1535.1
2117 DERBY ST,551.54
1327 PARKER ST,897.684
3105 COLLEGE AVE,1001.47
2638 MATHEWS ST,864.2299999999998
1832 WALNUT ST,592.9975
1740 ALLSTON WAY,2046.0
1810 BERKELEY WAY,783.7800000000001
2533 MILVIA ST,1509.445
1511 DERBY ST,1260.0
2606 MATHEWS ST,1300.0
1610 PRINCE ST,727.4981818181818
1330 STANNAGE AVE,837.705
2325 WOOLSEY ST,1101.4070967741936
1020 DELAWARE ST,1563.36
1741 PARKER ST,1135.03
1590 WARD ST,1800.0
1132 PAGE ST,1312.1
1957 ACTON ST,1189.17
1604 LINCOLN ST,1063.92
2013 MCGEE AVE,1508.1150000000002
1529 TYLER ST,1024.1000000000001
1604 GRANT ST,1210.405
2319 JEFFERSON AVE,1319.1666666666667
993 HEARST AVE,964.97
2225 8TH ST,1093.485
2418 BROWNING ST,1901.57
2087 DELAWARE ST,1098.6610256410256
1821 FAIRVIEW ST,1386.4285714285713
2504 10TH ST,613.8000000000001
1609 63RD ST,843.51
1687 LE ROY AVE,1159.045
3131 KING ST,754.0637499999999
1905 PARKER ST,749.965
2009 HASTE ST,798.1983333333334
1904 HASTE ST,808.4825
1515 WOOLSEY ST,757.0183333333334
2724 CHANNING WAY,992.0124999999999
1817 UNIVERSITY AVE,1050.0
1316 HARMON ST,1006.2966666666666
1019 CHANNING WAY,368.87999999999994
3020 COLLEGE AVE,673.2479999999999
1226 HASKELL ST,1157.4525
1526 ARCH ST,980.1819047619049
2208 PARKER ST,860.07
3014 COLLEGE AVE,1572.57
3008 BENVENUE AVE,793.09
1728 CURTIS ST,838.5472727272728
2100 9TH ST,564.38
1227 UNIVERSITY AVE,787.2850000000001
2616 PARKER ST,1340.81
2642 SACRAMENTO ST,502.09500000000014
162 PANORAMIC WAY,5207.07
1682 OXFORD ST,806.365
1482 PRINCE ST,634.2225
1420 HENRY ST,1041.415
1350 EUCLID AVE,3662.64
2562 SACRAMENTO ST,1029.18
2147 EMERSON ST,748.9018181818182
91 FAIRLAWN DR,1379.87
908 CAMELIA ST,1048.86
1147 VIRGINIA ST,1125.3
2016 BLAKE ST,686.9561538461538
2902 WHEELER ST,1226.66
1532 MILVIA ST,1841.4000000000003
1130 HEARST AVE,724.8449999999999
1626 DWIGHT WAY,772.6894736842105
1800 HARMON ST,1024.0566666666666
2635 HILLEGASS AVE,1202.0441666666668
2441 MCKINLEY AVE,739.925
2607 MILVIA ST,950.0449999999998
2587 LE CONTE AVE,640.1675
1242 MILVIA ST,673.86
2331 STUART ST,1027.48
1719 HARMON ST,1200.0
2203 DERBY ST,1636.8
1932 CEDAR ST,1104.6625
3001 COLLEGE AVE,1156.6863157894738
2270 SHATTUCK AVE,913.44
1104 FRANCISCO ST,2148.3
1316 BURNETT ST,1796.96
2736 GRANT ST,706.2769230769231
2735 REGENT ST,1171.5681818181818
1632 WOOLSEY ST,1067.45
1628 WOOLSEY ST,964.5066666666667
3112 CALIFORNIA ST,1381.05
2693 MABEL ST,1324.79
3041 SACRAMENTO ST,1185.99
2234 JEFFERSON AVE,675.0
2213 SAN PABLO AVE,718.9475
2909 FLORENCE ST,2542.03
2803 TELEGRAPH AVE,1271.7783333333332
1306 HOPKINS ST,1239.91
2130 WOOLSEY ST,702.955
1933 MCGEE AVE,968.5799999999999
1726 STUART ST,1366.0433333333333
1474 7TH ST,764.815
1941 BERRYMAN ST,741.605
2801 STUART ST,1902.67
1612 HEARST AVE,1096.5
2116 EMERSON ST,1215.59
2401 WARD ST,1144.6357142857144
1630 WOOLSEY ST,853.9228571428572
2508 SHATTUCK AVE,878.0
1034 VIRGINIA ST,647.915
2717 PARKER ST,958.965
2701 MCGEE AVE,1711.39
2207 5TH ST,842.99
2534 BENVENUE AVE,788.0824561403508
2407 DOWLING PL,640.2816666666666
2581 VIRGINIA ST,1968.16
2510 ETNA ST,566.04
1745 9TH ST,1302.93
2412 ELLSWORTH ST,1148.4566666666665
2243 OREGON ST,1515.576
2903 DEAKIN ST,861.075
1301 DELAWARE ST,1749.255
1939 FRANCISCO ST,2542.5633333333335
2710 TELEGRAPH AVE,1295.0
1944 CURTIS ST,1098.4005000000002
2400 VIRGINIA ST,1978.685
1876 ARCH ST,1465.59
1836 FRANCISCO ST,1720.84
1520 PRINCE ST,1950.0
3053 DOHR ST,1292.705714285714
1910 FRANCISCO ST,1442.2
1734 CALIFORNIA ST,1235.58
1531 BERKELEY WAY,943.405
1840 63RD ST,1508.925
3012 HILLEGASS AVE,566.495
1434 CARLETON ST,700.0
1813 FRANCISCO ST,1146.5900000000001
1379 HARMON ST,550.8916666666665
2311 CHANNING WAY,910.0
2211 CHANNING WAY,875.159
1419 OREGON ST,799.43
1607 FAIRVIEW ST,979.4266666666666
1829 CARLETON ST,2307.12
2936 HARPER ST,1668.475
2304 ROOSEVELT AVE,1094.08
2319 GRANT ST,1225.2338461538461
1402 CURTIS ST,1260.98
1433 DWIGHT WAY,878.8372727272728
2609 SACRAMENTO ST,493.42999999999995
1259 CARRISON ST,1150.875
1423 ALLSTON WAY,1750.0
2204 DWIGHT WAY,764.3169230769231
2211 WOOLSEY ST,1836.64
2135 OREGON ST,1048.238
2773 DOHR ST,1132.08
1402 SPRUCE ST,936.725
2514 COLLEGE AVE,788.1370731707318
1716 ROSE ST,1377.2727272727273
2345 PRINCE ST,1250.0
2235 HASTE ST,885.9585714285714
2730 GARBER ST,1301.77
1702 ADDISON ST,1500.0
1420 PRINCE ST,1433.3333333333333
1532 ARCH ST,957.8666666666667
1306 CEDAR ST,1329.9
1914 GRANT ST,1115.14
2426 ELLSWORTH ST,585.95
2331 PRINCE ST,1250.0
1258 HASKELL ST,825.25
1604 KAINS AVE,1174.6
1131 WARD ST,1790.25
1521 FAIRVIEW ST,263.715
2708 WALKER ST,611.9978571428571
2377 VIRGINIA ST,1142.35
2712 DERBY ST,1356.077857142857
2435 VIRGINIA ST,1031.541111111111
1612 HOPKINS ST,856.012
1682 SCENIC AVE,1030.37
1926 VIRGINIA ST,2500.0
2624 MARTIN LUTHER KING JR WAY,2239.04
1509 SPRUCE ST,754.7199999999999
2214 PARKER ST,1000.0
2700 GRANT ST,1030.61
2632 BENVENUE AVE,991.9219999999999
1325 HOPKINS ST,1506.28
2224 DERBY ST,1585.56
1522 SPRUCE ST,2506.35
1612 EDITH ST,1096.505
853 CEDAR ST,989.345
1320 BERKELEY WAY,785.17
2722 ELMWOOD AVE,1580.2699999999998
48 PANORAMIC WAY,1786.39
2009 VINE ST,1586.18
2137 HASTE ST,1041.68
1905 HENRY ST,1650.0
2435 7TH ST,485.18
2541 REGENT ST,1049.8500000000001
1646 FRANCISCO ST,1488.12
2238 ROOSEVELT AVE,856.46
2722 RUSSELL ST,1507.77
2603 ELLSWORTH ST,814.2857142857143
2217 HASTE ST,885.2
2439 ROOSEVELT AVE,1603.0420000000001
1942 CHANNING WAY,731.49125
1625 PRINCE ST,1143.6660000000002
2737 GRANT ST,1189.48875
2016 GRANT ST,1347.72
2336 BANCROFT WAY,1119.5
1112 ALLSTON WAY,828.332
1818 DERBY ST,1695.8500000000001
2017 EMERSON ST,1432.2
2163 VIRGINIA ST,752.9233333333333
1750 ALLSTON WAY,1619.2700000000002
2675 SACRAMENTO ST,1041.415
1615 JULIA ST,1827.29
2233 CEDAR ST,685.315
3380 ADELINE ST,1043.5
1713 DWIGHT WAY,806.2475000000001
2338 BLAKE ST,824.691
2409 COLLEGE AVE,776.0695121951218
2110 ASHBY AVE,902.2792857142858
1826 BLAKE ST,3017.85
2922 DOHR ST,784.38
1246 BERKELEY WAY,475.6242857142857
1441 UNIVERSITY AVE,849.9111111111112
1416 8TH ST,760.1474999999999
1421 OXFORD ST,3000.0
2447 DERBY ST,1169.17
2025 HEARST AVE,997.0733333333334
2133 SPAULDING AVE,1180.3580000000002
20 VIRGINIA GDNS,2654.17
2803 HILLEGASS AVE,900.0
2131 BLAKE ST,567.0454545454546
1656 RUSSELL ST,993.9200000000001
920 CAMELIA ST,740.145
2235 ASHBY AVE,1231.8921428571427
2042 UNIVERSITY AVE,688.7239999999999
2325 PROSPECT ST,859.84
1450 MILVIA ST,1550.0
3109 DEAKIN ST,1291.5375
2201 MCKINLEY AVE,804.1033333333334
2534 PIEDMONT AVE,865.7236842105264
1801 DERBY ST,1529.54
2612 DANA ST,1560.0
2959 HILLEGASS AVE,1561.205
1035 CEDAR ST,1256.325
1836 CARLETON ST,1297.5
2311 WOOLSEY ST,1239.212857142857
1235 CARRISON ST,471.51250000000005
2337 8TH ST,767.4699999999999
1431 BERKELEY WAY,566.495
1643 DWIGHT WAY,823.9950000000001
2129 STUART ST,1382.78
2235 CALIFORNIA ST,1185.266
1916 HASTE ST,951.3628571428571
2570 MABEL ST,855.04125
1921 HARMON ST,840.6533333333333
1917 6TH ST,850.4186666666666
2079 DELAWARE ST,967.493157894737
1008 CEDAR ST,1642.05
1809 SPRUCE ST,1093.4850000000001
1922 GRANT ST,482.8372727272727
2715 RIDGE RD,943.23
1609 DERBY ST,1255.01
2033 HASTE ST,1024.4495061728396
54 TAMALPAIS RD,311.17
2169 ACTON CRES,1041.05
2151 OREGON ST,1892.55
2025 MCGEE AVE,791.8226666666667
855 BANCROFT WAY,912.7033333333334
2844 WOOLSEY ST,2850.92
2217 DWIGHT WAY,767.9169230769231
2226 7TH ST,1374.1466666666665
2019 PRINCE ST,739.93
1911 HASTE ST,1266.6666666666667
1625 FAIRVIEW ST,865.635
2511 10TH ST,743.09
2210 MCKINLEY AVE,1116.4072727272726
2440 HASTE ST,877.205
2407 MILVIA ST,971.85
1627 FRANCISCO ST,966.9950000000001
1602 HEARST AVE,1100.0
2419 PARKER ST,814.4150000000001
2517 REGENT ST,1115.9633333333334
2410 5TH ST,1568.4
1418 SPRUCE ST,1353.84
2634 COLLEGE AVE,1209.1999999999998
1534 HARMON ST,913.17
1739 LINCOLN ST,932.9764285714284
2206 DWIGHT WAY,1233.7866666666669
1607 PRINCE ST,719.0899999999999
1927 STUART ST,516.941
2402 VIRGINIA ST,3723.06
2238 CURTIS ST,1432.2
2241 DURANT AVE,1226.593142857143
2950 STANTON ST,565.2225
2399 PROSPECT ST,1458.9172727272728
2728 PRINCE ST,981.06
1529 HARMON ST,632.46
1763 SPRUCE ST,2000.0
1865 EUCLID AVE,1231.868620689655
1425 WALNUT ST,800.3271428571428
3018 DEAKIN ST,667.1225
1318 JOSEPHINE ST,1125.0
2334 BROWNING ST,1031.5144444444445
2621 REGENT ST,1275.0
2826 10TH ST,1114.27
2398 SACRAMENTO ST,932.03
2665 SHASTA RD,1401.6266666666668
1752 10TH ST,1600.0
2021 EMERSON ST,736.0014285714286
2322 BONAR ST,1023.6600000000001
2238 RUSSELL ST,877.5766666666667
2410 DWIGHT WAY,881.6475
1424 6TH ST,780.0375
1405 CHANNING WAY,1275.0
2312 9TH ST,508.0575
2535 ELLSWORTH ST,935.524347826087
2501 CEDAR ST,1586.18
2210 PARKER ST,437.5
2525 REGENT ST,961.4377419354838
2037 VINE ST,1473.415
954 BANCROFT WAY,1328.96
2338 ROOSEVELT AVE,1199.54
1900 WOOLSEY ST,1037.7440000000001
2428 MCGEE AVE,935.6200000000001
2247 DWIGHT WAY,1450.0
1319 JOSEPHINE ST,1003.625
1523 BONITA AVE,1100.0
2636 MATHEWS ST,1200.0
1408 CORNELL AVE,869.55
1993 ASHBY AVE,1007.27
2344 9TH ST,664.5257142857143
2708 HASTE ST,1168.2314285714288
2302 DWIGHT WAY,1142.857142857143
2515 REGENT ST,870.69
1608 LINCOLN ST,887.0299999999999
1902 BERRYMAN ST,1295.8
2616 ASHBY AVE,571.4285714285714
1620 FRANCISCO ST,1929.09
1380 HOPKINS ST,3500.0
1708 LINCOLN ST,1405.91
1141 VIRGINIA ST,1425.46
2138 CENTER ST,1851.0794444444446
2335 WARRING ST,1307.5827586206894
1439 CARLETON ST,1176.45
1004 ALLSTON WAY,763.7033333333334
1726 BERKELEY WAY,1061.1014285714286
2811 CHANNING WAY,888.6172
1315 CURTIS ST,674.415
2449 ACTON ST,963.31
1619 FAIRVIEW ST,1231.5914285714287
2537 ETNA ST,1338.205
2695 MABEL ST,1432.2000000000003
2930 BENVENUE AVE,433.55
1603 BANCROFT WAY,1562.12
1395 NEILSON ST,1952.65
2736 DERBY ST,1941.73
2240 WARD ST,875.0
1930 HEARST AVE,743.4446666666666
1421 CURTIS ST,845.63
2320 HOWE ST,875.3683333333333
3055 DANA ST,1222.57
2341 8TH ST,596.76
2111 HEARST AVE,1104.66
1610 TYLER ST,419.545
3135 MABEL ST,1057.0366666666666
1745 WARD ST,1165.32
1444 KAINS AVE,1180.3533333333332
1816 FAIRVIEW ST,1408.845
1711 GRANT ST,1770.53
2511 VIRGINIA ST,1176.0654545454547
2233 GRANT ST,1150.7338095238097
1532 TYLER ST,813.144
1629 RUSSELL ST,925.665
2220 DWIGHT WAY,948.8924
1929 DELAWARE ST,880.0746875000002
1626 FAIRVIEW ST,2197.745
1331 BONITA AVE,871.8675000000001
1819 WOOLSEY ST,859.1675
1901 VINE ST,1000.0
2821 GRANT ST,1343.25
1152 FRANCISCO ST,862.54
3224 SACRAMENTO ST,1874.55
2140 HASTE ST,985.0
2319 CARLETON ST,1516.6000000000001
2816 9TH ST,1556.17
3048 WHEELER ST,1108.25
2432 FULTON ST,1909.6000000000001
3302 CALIFORNIA ST,1171.1916666666666
1627 GRANT ST,1256.9875
1950 ROSE ST,1057.798
1210 HOPKINS ST,865.09
1632 HEARST AVE,1138.76
1717 HOPKINS ST,1319.71
2550 BENVENUE AVE,755.025
2126 ACTON ST,1100.0
2231 DWIGHT WAY,746.4983333333333
2516 RIDGE RD,1759.9744444444445
2307 PRINCE ST,1148.886
2405 BYRON ST,2854.0
360 PANORAMIC WAY,1170.8257142857146
1646 9TH ST,2148.3
2428 8TH ST,1075.0
2427 HILGARD AVE,1449.102777777778
2217 ROOSEVELT AVE,1122.5075000000002
1121 ADDISON ST,503.15000000000003
1589 UNIVERSITY AVE,930.985
2815 GRANT ST,1300.0
2209 JEFFERSON AVE,489.97727272727275
1817 7TH ST,595.79
2606 BENVENUE AVE,798.1771428571428
2640 DWIGHT WAY,927.5627450980395
1993 EL DORADO AVE,1233.0378571428573
2405 ASHBY AVE,1050.0
1430 HEARST AVE,1773.2
1257 FRANCISCO ST,1141.335
1314 ASHBY AVE,713.5
1816 DERBY ST,818.4
2317 WEBSTER ST,1759.36
1904 UNIVERSITY AVE,747.5957142857143
2724 DERBY ST,941.255
1635 JULIA ST,681.9753846153847
1616 WARD ST,1040.125
2307 WARD ST,937.275
1625 GRANT ST,802.0
2612 PARKER ST,1066.6666666666667
1512 10TH ST,740.145
2438 HILGARD AVE,1549.88
1614 HARMON ST,1750.0
1660 7TH ST,1226.66
1947 DWIGHT WAY,980.3256000000001
812 ALLSTON WAY,1549.6925
2321 BLAKE ST,823.6466666666666
1456 HOPKINS ST,1363.2766666666666
2644 MATHEWS ST,988.9300000000001
2916 NEWBURY ST,2081.81
1834 CARLETON ST,204.62333333333333
2340 GRANT ST,1110.025
1930 HASTE ST,910.8666666666666
2520 REGENT ST,912.9849999999999
2540 BENVENUE AVE,990.2005714285715
2013 VINE ST,992.75
2140 WOOLSEY ST,1177.7628571428572
3211 ELLIS ST,1024.27
1496 ADDISON ST,566.4966666666667
2709 DWIGHT WAY,1094.4446153846154
1918 HASTE ST,1010.7800000000001
1525 DELAWARE ST,1041.415
1818 ALCATRAZ AVE,392.434
1428 BERKELEY WAY,1425.46
1425 OXFORD ST,1689.755
1804 8TH ST,592.995
2451 BONAR ST,1321.2
551 SANTA ROSA AVE,1010.9466666666667
1725 ALCATRAZ AVE,924.9050000000001
1240 ROSE ST,885.2
1343 UNIVERSITY AVE,1475.0
2601 CHANNING WAY,843.9995698924729
1311 ADDISON ST,430.9857142857143
3118 KING ST,845.6275
2822 GARBER ST,1040.6085714285714
2143 CEDAR ST,1200.0
2600 VIRGINIA ST,972.2127777777779
1255 CARRISON ST,736.0825
1507 HARMON ST,1795.0
1321 DWIGHT WAY,1161.5933333333335
2211 CARLETON ST,788.5959090909091
1141 HIGH CT,1100.0
3204 SHATTUCK AVE,898.48
1726 10TH ST,668.39
2644 DWIGHT WAY,1030.4826829268295
2313 9TH ST,777.6783333333333
2124 5TH ST,1391.1449999999998
2808 GRANT ST,573.2842857142857
3018 FULTON ST,570.1861538461538
3107 SACRAMENTO ST,792.78
2322 SHATTUCK AVE,997.7496969696969
1821 8TH ST,928.85
2689 MABEL ST,1500.0
2435 9TH ST,903.434
2223 DWIGHT WAY,1052.5833333333333
1924 ALCATRAZ AVE,624.85
1317 SHATTUCK AVE,1240.0
2664 SACRAMENTO ST,586.44
2336 PIEDMONT AVE,590.5128205128206
1732 SAN PABLO AVE,1138.610909090909
1613 SCENIC AVE,1447.57
2727 CALIFORNIA ST,1768.0
1706 FRANCISCO ST,951.3333333333334
2001 HASTE ST,1456.0
1669 OXFORD ST,1839.604
1864 ALCATRAZ AVE,689.9375
1361 ROSE ST,3166.19
1440 ARCH ST,1250.0
2313 BONAR ST,530.7742857142857
2415 COLLEGE AVE,1242.909555555556
1261 67TH ST,913.66
2329 HILGARD AVE,935.292
1680 EUCLID AVE,1004.1900000000002
2435 COLLEGE AVE,968.36625
2150 OXFORD ST,975.489130434783
3012 COLLEGE AVE,1214.7857142857142
1501 FRANCISCO ST,1432.2
1915 9TH ST,916.45
2713 GRANT ST,1847.5
1143 VIRGINIA ST,770.12
1201 DELAWARE ST,1227.6
2038 HEARST AVE,1109.535
1708 DELAWARE ST,1176.45
1728 BERKELEY WAY,843.3407692307693
2124 9TH ST,1043.6375
2918 BENVENUE AVE,1064.83
1913 BERKELEY WAY,1180.27
1531 STUART ST,1487.5
1824 WARD ST,908.0728571428572
1644 10TH ST,781.26
3020 BENVENUE AVE,1362.75
2921 ELLIS ST,1350.0
3040 TELEGRAPH AVE,1206.887142857143
2224 GRANT ST,870.0175
2006 CHANNING WAY,997.425
1542 BERKELEY WAY,1075.0
2714 ALCATRAZ AVE,1077.51
1435 CHANNING WAY,1631.6900000000003
2419 PROSPECT ST,1153.5183333333334
2520 RIDGE RD,1503.4799999999998
2745 STUART ST,1364.857857142857
2510 COLLEGE AVE,1171.45
2511 PRINCE ST,1146.5639999999999
2817 HILLEGASS AVE,831.25
3041 TREMONT ST,1126.6599999999999
1637 7TH ST,944.3966666666666
2335 EUNICE ST,904.5066666666667
2927 LORINA ST,1812.7475
1552 MILVIA ST,1184.84
1830 PARKER ST,1034.597777777778
2833 SACRAMENTO ST,1100.0
2721 CALIFORNIA ST,658.4033333333333
2441 BONAR ST,1400.7000000000003
2610 ETNA ST,1778.4623076923076
2309 ASHBY AVE,1145.56
1434 ARCH ST,731.2639999999999
1628 JULIA ST,1095.22
1675 EUCLID AVE,868.3330769230769
3003 CALIFORNIA ST,1426.14
1762 SPRUCE ST,1112.0825
2217 CHANNING WAY,970.6890000000001
2425 WEBSTER ST,826.7700000000001
1354 BERKELEY WAY,347.22333333333336
1716 DERBY ST,509.445
1824 HEARST AVE,1020.0
1898 9TH ST,886.54
3032 COLLEGE AVE,2412.31
2409 EDWARDS ST,885.7525
2743 HILLEGASS AVE,1703.2024999999999
2560 SACRAMENTO ST,996.5200000000002
905 DWIGHT WAY,1841.4
2634 REGENT ST,1023.5054545454545
2090 ACTON ST,1562.12
2229 CARLETON ST,1585.65
2563 LE CONTE AVE,728.99
2331 SACRAMENTO ST,814.088
2137 DWIGHT WAY,527.8033333333334
2151 RUSSELL ST,3276.81
1905 SACRAMENTO ST,2551.46
1915 HASTE ST,1132.0057142857142
1523 FRANCISCO ST,1380.54
2300 SPAULDING AVE,880.8633333333333
2555 BENVENUE AVE,1077.4681818181818
2315 JEFFERSON AVE,1013.1181818181817
1607 WALNUT ST,1085.56
1929 FAIRVIEW ST,1300.0
344 PANORAMIC WAY,1483.35
2570 SACRAMENTO ST,996.5200000000002
2226 DURANT AVE,988.2285294117646
2365 PROSPECT ST,977.7600000000001
1953 VIRGINIA ST,2199.45
2630 MARTIN LUTHER KING JR WAY,676.62
2737 SAN PABLO AVE,1142.08
2905 WHEELER ST,1400.0
1907 CENTER ST,1179.0670588235294
2920 HARPER ST,1800.0
2305 8TH ST,947.5
2455 HILGARD AVE,1066.699523809524
1641 63RD ST,2090.77
2446 SACRAMENTO ST,1900.0
2143 VIRGINIA ST,1470.665
2209 HASTE ST,936.232
2923 MABEL ST,827.9275
2734 HILLEGASS AVE,236.05
2227 PARKER ST,878.848
1734 BLAKE ST,1135.0287999999998
3026 SHATTUCK AVE,934.72
1520 KAINS AVE,1874.42
1226 RUSSELL ST,982.805
2321 PROSPECT ST,1511.7299999999998
3130 ACTON ST,808.64
1515 HARMON ST,1060.0
2206 MCGEE AVE,916.45
2058 CURTIS ST,1192.7
2417 7TH ST,696.135
1815 6TH ST,685.235
2424 JEFFERSON AVE,1022.2166666666667
2269 CEDAR ST,729.012
1933 STUART ST,803.398
1416 9TH ST,947.5
2740 COLLEGE AVE,896.0897674418604
2223 SAN PABLO AVE,811.2975
1815 OREGON ST,959.2957142857143
2527 DANA ST,1076.6666666666667
1922 SACRAMENTO ST,1943.7
2309 BLAKE ST,1026.6144
1759 SPRUCE ST,954.63
2019 DELAWARE ST,1181.198
1436 ARCH ST,1337.65
2503 HILGARD AVE,1085.8666666666666
2013 LINCOLN ST,898.7577777777777
1632 FRANCISCO ST,1189.6864285714287
3107 CALIFORNIA ST,1695.0
2728 DERBY ST,970.36
1278 65TH ST,374.89000000000004
1605 FAIRVIEW ST,1093.1033333333332
1911 BERRYMAN ST,1750.0
2056 CURTIS ST,778.8000000000001
1132 ADDISON ST,1246.29
2747 COLLEGE AVE,1238.568
1611 FAIRVIEW ST,1077.7588888888888
2431 WEBSTER ST,926.827
1600 HEARST AVE,1090.26
1324 JOSEPHINE ST,1642.06
1801 CARLETON ST,1209.2
1854 DWIGHT WAY,1239.91
2340 BANCROFT WAY,1197.35625
1714 DELAWARE ST,1981.57
2205 CURTIS ST,1288.395
2239 CHANNING WAY,1001.4791891891891
1423 MILVIA ST,2330.16
1716 CHESTNUT ST,1115.145
2447 CARLETON ST,1253.2125
1624 SHATTUCK AVE,1055.61
2124 MCKINLEY AVE,1196.5938095238096
2001 CEDAR ST,1400.0
2035 9TH ST,722.0088888888888
1355 HOPKINS ST,1466.12
2122 9TH ST,1085.4433333333334
1803 CARLETON ST,1844.81
1732 9TH ST,1187.4866666666667
1608 HARMON ST,1144.59125
1229 UNIVERSITY AVE,668.51
2717 DERBY ST,1580.6875
1225 UNIVERSITY AVE,950.0
3106 CALIFORNIA ST,1197.625
2537 BENVENUE AVE,888.0944444444444
1340 BERKELEY WAY,679.795
2604 FULTON ST,1109.8866666666665
2692 MABEL ST,862.54
2521 PIEDMONT AVE,1199.3799999999999
2302 WEBSTER ST,1024.27
1810 10TH ST,997.5
2139 BYRON ST,889.8675
1601 BONITA AVE,771.5450000000001
1752 ALLSTON WAY,1200.0
1732 BUENA AVE,1030.61
1840 DWIGHT WAY,1295.0
2537 REGENT ST,971.0227027027026
1804 7TH ST,716.1
3004 COLLEGE AVE,1076.34
2518 ETNA ST,4962.05
1619 HOPKINS ST,1181.6784999999998
16 PANORAMIC WAY,1561.19
2926 LORINA ST,1393.0475000000001
1398 CURTIS ST,736.44
1307 ASHBY AVE,436.02
1510 BONITA AVE,1057.2027272727273
2212 WARD ST,851.5366666666665
1611 JULIA ST,2053.66
3118 ELLIS ST,625.6025
2517 FULTON ST,825.0
1540 63RD ST,2551.46
2609 ELLSWORTH ST,930.9887037037038
1833 HARMON ST,593.0
1917 CURTIS ST,711.0771428571428
2503 REGENT ST,973.092
1721 DWIGHT WAY,920.6999999999999
1522 HARMON ST,500.0
2409 10TH ST,749.18
1538 PRINCE ST,767.864
2919 FULTON ST,727.4
1637 DWIGHT WAY,1300.0
1327 HOPKINS ST,1562.12
2416 MCGEE AVE,1597.18
1823 CURTIS ST,1162.735
2312 BONAR ST,1121.2233333333336
2336 ROOSEVELT AVE,1715.66
1627 8TH ST,724.845
2555 VIRGINIA ST,1240.3367647058822
2901 CHANNING WAY,1201.7833333333333
1631 STUART ST,1162.735
2322 HASTE ST,1473.3757142857141
1806 WEST ST,887.7566666666667
1431 67TH ST,687.074
2444 ROOSEVELT AVE,912.5
2686 SACRAMENTO ST,1695.0
1036 KEITH AVE,2981.05
1217 UNIVERSITY AVE,754.4175
1626 VIRGINIA ST,1265.9825
1741 ROSE ST,1019.9466666666667
2314 PARKER ST,882.6104
1402 FAIRVIEW ST,572.7766666666666
2517 PIEDMONT AVE,871.0216666666665
1643 LA LOMA AVE,1739.91
1817 63RD ST,1381.05
1641 CHESTNUT ST,975.755
1618 KAINS AVE,724.8466666666667
2438 10TH ST,1318.57
2109 STUART ST,892.1166666666667
1526 UNIVERSITY AVE,1079.265
1639 CHESTNUT ST,728.9900000000001
2414 CARLETON ST,1214.9833333333333
2529 FULTON ST,1484.015
2030 BANCROFT WAY,392.08538461538467
2227 DERBY ST,1289.076842105263
2329 CHANNING WAY,805.133023255814
2529 CHILTON WAY,661.3
1465 BANCROFT WAY,903.48
1306 MONTEREY AVE,1318.65
1524 WOOLSEY ST,1195.6666666666667
1746 ALLSTON WAY,2046.0
1330 JOSEPHINE ST,882.7575
2216 CHANNING WAY,741.5977777777778
